OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula 
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.2355,0.302,-182.705656627*(x-0.2355)*(x-0.2355)*(x-0.2355)+18.2248892486*(x-0.2355)*(x-0.2355)+0.0*(x-0.2355)+1.029479742050171
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.302,0.3685,207.05379557*(x-0.302)*(x-0.302)*(x-0.302)-21.5527451605*(x-0.302)*(x-0.302)+0.0*(x-0.302)+1.056344747543335
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.3685,0.4355,-25.371965814*(x-0.3685)*(x-0.3685)*(x-0.3685)+2.47688513555*(x-0.3685)*(x-0.3685)-0.119584163966*(x-0.3685)+1.0219234228134155
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.4355,0.5025,655.273030953*(x-0.4355)*(x-0.4355)*(x-0.4355)-64.8895230479*(x-0.4355)*(x-0.4355)-0.129365819419*(x-0.4355)+1.0173990726470947
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.5025,0.569,-1042.56577459*(x-0.5025)*(x-0.5025)*(x-0.5025)+103.995936015*(x-0.5025)*(x-0.5025)+0.0*(x-0.5025)+0.9145243763923645
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.569,0.635,11.0978684329*(x-0.569)*(x-0.569)*(x-0.569)-3.66365045184*(x-0.569)*(x-0.569)+0.0*(x-0.569)+1.067823052406311
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.635,0.7,551.622155642*(x-0.635)*(x-0.635)*(x-0.635)-51.1787377524*(x-0.635)*(x-0.635)-0.338574914961*(x-0.635)+1.055054783821106
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.7,0.7625,-30.6850378158*(x-0.7)*(x-0.7)*(x-0.7)+5.18554557638*(x-0.7)*(x-0.7)+0.0*(x-0.7)+0.9683064818382263
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.7625,0.8225,-190.450305822*(x-0.7625)*(x-0.7625)*(x-0.7625)+14.7355032728*(x-0.7625)*(x-0.7625)+0.288602910143*(x-0.7625)+0.9810710549354553
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.8225,0.88,1.50702082917*(x-0.8225)*(x-0.8225)*(x-0.8225)-1.40733938901*(x-0.8225)*(x-0.8225)+0.0*(x-0.8225)+1.0102977752685547
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.88,0.933,831.459096416*(x-0.88)*(x-0.88)*(x-0.88)-71.8738208461*(x-0.88)*(x-0.88)-0.146896266886*(x-0.88)+1.0059312582015991
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.933,0.984,90.8682633461*(x-0.933)*(x-0.933)*(x-0.933)+0.48794521756*(x-0.933)*(x-0.933)-0.758815471081*(x-0.933)+0.9200373291969299
shape,iterativefit,down_lf,5,0.0,2.5,100.0,140.0,0.984,1.1,0.894660651684
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,-15.0,0.0,0.0
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.0,0.077,1.79238021374
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.077,0.1835,82.0442298379*(x-0.077)*(x-0.077)*(x-0.077)+17.4165595035*(x-0.077)*(x-0.077)-8.32026557739*(x-0.077)+1.7923802137374878
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.1835,0.244,-224.410340714*(x-0.1835)*(x-0.1835)*(x-0.1835)+24.3498366543*(x-0.1835)*(x-0.1835)-1.8188399055*(x-0.1835)+1.2029201984405518
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.244,0.3075,245.806645318*(x-0.244)*(x-0.244)*(x-0.244)-19.2569831056*(x-0.244)*(x-0.244)-1.33670351912*(x-0.244)+1.132312297821045
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.3075,0.373,64.6548171856*(x-0.3075)*(x-0.3075)*(x-0.3075)-0.177688179455*(x-0.3075)*(x-0.3075)-0.808878836783*(x-0.3075)+1.032720923423767
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.373,0.439,-587.314815942*(x-0.373)*(x-0.373)*(x-0.373)+58.1441667783*(x-0.373)*(x-0.373)+0.0*(x-0.373)+0.9971457719802856
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.439,0.505,137.930133579*(x-0.439)*(x-0.439)*(x-0.439)-21.2628184504*(x-0.439)*(x-0.439)+0.0*(x-0.439)+1.081571102142334
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.505,0.5705,390.69619621*(x-0.505)*(x-0.505)*(x-0.505)-30.7200917368*(x-0.505)*(x-0.505)-1.00422104985*(x-0.505)+1.0286046266555786
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.5705,0.635,-181.76136232*(x-0.5705)*(x-0.5705)*(x-0.5705)+20.5131743425*(x-0.5705)*(x-0.5705)+0.0*(x-0.5705)+0.9408213496208191
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.635,0.6985,9.83311962188*(x-0.635)*(x-0.635)*(x-0.635)-2.10712540701*(x-0.635)*(x-0.635)+0.377681367405*(x-0.635)+0.9773881435394287
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.6985,0.76,-41.2000467627*(x-0.6985)*(x-0.6985)*(x-0.6985)+1.93871056996*(x-0.6985)*(x-0.6985)+0.2290252305*(x-0.6985)+0.9953922033309937
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.76,0.819,743.996007596*(x-0.76)*(x-0.76)*(x-0.76)-65.8436466722*(x-0.76)*(x-0.76)+0.0*(x-0.76)+1.0072264671325684
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.819,0.876,-538.949348012*(x-0.819)*(x-0.819)*(x-0.819)+46.0801692551*(x-0.819)*(x-0.819)+0.0*(x-0.819)+0.9308258891105652
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.876,0.9295,513.176410838*(x-0.876)*(x-0.876)*(x-0.876)-51.8316290079*(x-0.876)*(x-0.876)+0.0*(x-0.876)+0.9807307124137878
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.9295,0.9825,6.39240331989*(x-0.9295)*(x-0.9295)*(x-0.9295)+2.06502115452*(x-0.9295)*(x-0.9295)-1.13946675808*(x-0.9295)+0.9109585285186768
shape,iterativefit,down_lf,5,0.0,2.5,140.0,10000.0,0.9825,1.1,0.857319116592
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.0,0.0055,0.832738876343
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.0055,0.0155,-1527.96171834*(x-0.0055)*(x-0.0055)*(x-0.0055)-119.673643238*(x-0.0055)*(x-0.0055)+14.6184623241*(x-0.0055)+0.8327388763427734
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.0155,0.0255,-50345.1379043*(x-0.0155)*(x-0.0155)*(x-0.0155)+383.777735805*(x-0.0155)*(x-0.0155)+11.7666009439*(x-0.0155)+0.9654281735420227
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.0255,0.037,-7755.29591461*(x-0.0255)*(x-0.0255)*(x-0.0255)-54.8565493284*(x-0.0255)*(x-0.0255)+4.33861428867*(x-0.0255)+1.0711268186569214
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.037,0.0495,92018.1884766*(x-0.037)*(x-0.037)*(x-0.037)-1725.34103394*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.1019712686538696
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.0495,0.063,-4724.30110323*(x-0.0495)*(x-0.0495)*(x-0.0495)+155.177740428*(x-0.0495)*(x-0.0495)+0.0*(x-0.0495)+1.0121097564697266
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.063,0.0785,-3419.3346734*(x-0.063)*(x-0.063)*(x-0.063)+100.986080917*(x-0.063)*(x-0.063)+1.60678736336*(x-0.063)+1.0287673473358154
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.0785,0.0975,51.4042477439*(x-0.0785)*(x-0.0785)*(x-0.0785)-5.06353130546*(x-0.0785)*(x-0.0785)+2.27287040593*(x-0.0785)+1.0652012825012207
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.0975,0.1295,-1136.34111818*(x-0.0975)*(x-0.0975)*(x-0.0975)+34.2981468837*(x-0.0975)*(x-0.0975)+2.13612701663*(x-0.0975)+1.1069104671478271
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.1295,0.188,50.3651763787*(x-0.1295)*(x-0.1295)*(x-0.1295)-8.97205437926*(x-0.1295)*(x-0.1295)+0.840368502135*(x-0.1295)+1.173152208328247
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.188,0.2665,24.4718970456*(x-0.188)*(x-0.188)*(x-0.188)-3.05502518227*(x-0.188)*(x-0.188)+0.307724814348*(x-0.188)+1.2016923427581787
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.2665,0.659,0.0919573811647*(x-0.2665)*(x-0.2665)*(x-0.2665)+0.534409749141*(x-0.2665)*(x-0.2665)+0.28049170344*(x-0.2665)+1.2188608646392822
shape,iterativefit,down_lf,0,0.0,0.8,20.0,30.0,0.659,1.1,1.41684341431
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.0,0.0065,0.867168724537
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.0065,0.018,-3561.44107787*(x-0.0065)*(x-0.0065)*(x-0.0065)-145.645377589*(x-0.0065)*(x-0.0065)+13.0061685856*(x-0.0065)+0.8671687245368958
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.018,0.029,-35649.6758258*(x-0.018)*(x-0.018)*(x-0.018)+248.362718876*(x-0.018)*(x-0.018)+8.24332315339*(x-0.018)+0.9920615553855896
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.029,0.042,-151.109680274*(x-0.029)*(x-0.029)*(x-0.029)-26.5330013854*(x-0.029)*(x-0.029)+0.766470643918*(x-0.029)+1.065340280532837
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.042,0.057,33568.8388054*(x-0.042)*(x-0.042)*(x-0.042)-848.50227855*(x-0.042)*(x-0.042)+0.0*(x-0.042)+1.0704883337020874
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.057,0.074,3406.40885742*(x-0.057)*(x-0.057)*(x-0.057)-4.62512695696*(x-0.057)*(x-0.057)-2.79610216284*(x-0.057)+0.9928701519966125
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.074,0.094,-10167.9287474*(x-0.074)*(x-0.074)*(x-0.074)+396.505340181*(x-0.074)*(x-0.074)+0.0*(x-0.074)+0.9607354402542114
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.094,0.122,-3280.88783904*(x-0.094)*(x-0.094)*(x-0.094)+84.5743913353*(x-0.094)*(x-0.094)+3.65869911031*(x-0.094)+1.037994146347046
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.122,0.1645,-15.2416419167*(x-0.122)*(x-0.122)*(x-0.122)-7.00736682985*(x-0.122)*(x-0.122)+0.678216827673*(x-0.122)+1.1347219944000244
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.1645,0.226,335.566680234*(x-0.1645)*(x-0.1645)*(x-0.1645)-30.9560262516*(x-0.1645)*(x-0.1645)+0.0*(x-0.1645)+1.1497191190719604
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.226,0.3165,-96.3983628164*(x-0.226)*(x-0.226)*(x-0.226)+16.4219277565*(x-0.226)*(x-0.226)+0.0*(x-0.226)+1.1106913089752197
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.3165,0.6905,-0.393593847654*(x-0.3165)*(x-0.3165)*(x-0.3165)-0.123432543588*(x-0.3165)*(x-0.3165)+0.603788850753*(x-0.3165)+1.1737388372421265
shape,iterativefit,down_lf,0,0.8,1.6,20.0,30.0,0.6905,1.1,1.3617002964
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,-15.0,0.0,0.0
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.0,0.008,0.846113860607
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.008,0.023,-14130.3736449*(x-0.008)*(x-0.008)*(x-0.008)-73.8146261499*(x-0.008)*(x-0.008)+14.35247461*(x-0.008)+0.8461138606071472
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.023,0.038,-1713.75480321*(x-0.023)*(x-0.023)*(x-0.023)-48.1083041017*(x-0.023)*(x-0.023)+2.60003361522*(x-0.023)+0.997102677822113
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.038,0.055,8443.86597891*(x-0.038)*(x-0.038)*(x-0.038)-215.318582462*(x-0.038)*(x-0.038)+0.0*(x-0.038)+1.019494891166687
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.055,0.075,-915.086695604*(x-0.055)*(x-0.055)*(x-0.055)+57.2699095617*(x-0.055)*(x-0.055)+0.0*(x-0.055)+0.9987525343894958
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.075,0.0995,-5056.11228582*(x-0.075)*(x-0.075)*(x-0.075)+187.710317673*(x-0.075)*(x-0.075)+1.19269234774*(x-0.075)+1.014339804649353
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.0995,0.1305,756.259026231*(x-0.0995)*(x-0.0995)*(x-0.0995)-38.6181193175*(x-0.0995)*(x-0.0995)+1.28570371502*(x-0.0995)+1.0818780660629272
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.1305,0.1705,-1366.6441863*(x-0.1305)*(x-0.1305)*(x-0.1305)+68.6027125536*(x-0.1305)*(x-0.1305)+1.07167508996*(x-0.1305)+1.1071525812149048
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.1705,0.225,43.8400525427*(x-0.1705)*(x-0.1705)*(x-0.1705)-3.58392429536*(x-0.1705)*(x-0.1705)+0.0*(x-0.1705)+1.172318696975708
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.225,0.2995,-225.550912707*(x-0.225)*(x-0.225)*(x-0.225)+25.205314495*(x-0.225)*(x-0.225)+0.0*(x-0.225)+1.1687703132629395
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.2995,0.4065,139.358844743*(x-0.2995)*(x-0.2995)*(x-0.2995)-22.3670945812*(x-0.2995)*(x-0.2995)+0.0*(x-0.2995)+1.2154022455215454
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.4065,0.7405,3.58995290938*(x-0.4065)*(x-0.4065)*(x-0.4065)+1.31479855906*(x-0.4065)*(x-0.4065)+0.0*(x-0.4065)+1.1300419569015503
shape,iterativefit,down_lf,0,1.6,2.5,20.0,30.0,0.7405,1.1,1.41047620773
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,-15.0,0.0,0.0
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.0,0.0025,0.77525883913
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.0025,0.006,-498332.707071*(x-0.0025)*(x-0.0025)*(x-0.0025)+5964.78153551*(x-0.0025)*(x-0.0025)+0.0*(x-0.0025)+0.7752588391304016
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.006,0.008,-7887840.96124*(x-0.006)*(x-0.006)*(x-0.006)+26989.159054*(x-0.006)*(x-0.006)+23.4397437637*(x-0.006)+0.8269613981246948
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.008,0.01,-6137336.64795*(x-0.008)*(x-0.008)*(x-0.008)+9226.43783268*(x-0.008)*(x-0.008)+36.7422884447*(x-0.008)+0.918694794178009
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.01,0.012,176742.67292*(x-0.01)*(x-0.01)*(x-0.01)-530.228018761*(x-0.01)*(x-0.01)+0.0*(x-0.01)+0.9799864292144775
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.012,0.0145,-7661863.09271*(x-0.012)*(x-0.012)*(x-0.012)+32561.2491472*(x-0.012)*(x-0.012)+0.0*(x-0.012)+0.9792794585227966
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.0145,0.018,-100495.014746*(x-0.0145)*(x-0.0145)*(x-0.0145)-1420.42002792*(x-0.0145)*(x-0.0145)+19.1463127476*(x-0.0145)+1.0630706548690796
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.018,0.0235,100369.462308*(x-0.018)*(x-0.018)*(x-0.018)-952.59931512*(x-0.018)*(x-0.018)+5.51018076024*(x-0.018)+1.1083738803863525
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.0235,0.033,-69121.602058*(x-0.0235)*(x-0.0235)*(x-0.0235)+844.366226669*(x-0.0235)*(x-0.0235)+4.14011699834*(x-0.0235)+1.1265627145767212
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.033,0.0575,1325.13795382*(x-0.033)*(x-0.033)*(x-0.033)-62.6037760199*(x-0.033)*(x-0.033)+1.46840154786*(x-0.033)+1.1828347444534302
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.0575,0.1175,-54.0198187852*(x-0.0575)*(x-0.0575)*(x-0.0575)+4.75681566933*(x-0.0575)*(x-0.0575)+0.787058693223*(x-0.0575)+1.2007203102111816
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.1175,0.5845,-0.353388121372*(x-0.1175)*(x-0.1175)*(x-0.1175)-0.110997046158*(x-0.1175)*(x-0.1175)+0.774462530663*(x-0.1175)+1.2534000873565674
shape,iterativefit,down_lf,0,0.0,0.8,30.0,40.0,0.5845,1.1,1.55487513542
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,-15.0,0.0,0.0
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.0,0.003,0.769891619682
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.003,0.008,-10294.3126596*(x-0.003)*(x-0.003)*(x-0.003)+495.922415765*(x-0.003)*(x-0.003)+20.0133419176*(x-0.003)+0.769891619682312
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.008,0.0125,-478969.794115*(x-0.008)*(x-0.008)*(x-0.008)+2657.00555187*(x-0.008)*(x-0.008)+24.2004926258*(x-0.008)+0.8810696005821228
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.0125,0.018,25738.3823709*(x-0.0125)*(x-0.0125)*(x-0.0125)-940.801738039*(x-0.0125)*(x-0.0125)+19.0161276002*(x-0.0125)+1.0001300573349
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.018,0.0245,-100353.423755*(x-0.018)*(x-0.018)*(x-0.018)+301.343171115*(x-0.018)*(x-0.018)+11.0030666819*(x-0.018)+1.080541729927063
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.0245,0.0315,13279.0324235*(x-0.0245)*(x-0.0245)*(x-0.0245)-229.356665624*(x-0.0245)*(x-0.0245)+2.2007314454*(x-0.0245)+1.137233853340149
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.0315,0.0395,-8731.10998887*(x-0.0315)*(x-0.0315)*(x-0.0315)+45.9135765581*(x-0.0315)*(x-0.0315)+0.941755892933*(x-0.0315)+1.145955204963684
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.0395,0.049,141032.84503*(x-0.0395)*(x-0.0395)*(x-0.0395)-2009.71804167*(x-0.0395)*(x-0.0395)+0.0*(x-0.0395)+1.151957392692566
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.049,0.063,-52309.2447843*(x-0.049)*(x-0.049)*(x-0.049)+1098.49414047*(x-0.049)*(x-0.049)+0.0*(x-0.049)+1.0914983749389648
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.063,0.1025,529.032673347*(x-0.063)*(x-0.063)*(x-0.063)-31.3451858958*(x-0.063)*(x-0.063)+0.0*(x-0.063)+1.163266658782959
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.1025,0.1745,-875.097647084*(x-0.1025)*(x-0.1025)*(x-0.1025)+94.5105458851*(x-0.1025)*(x-0.1025)+0.0*(x-0.1025)+1.1469645500183105
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.1745,0.613,-0.794661989665*(x-0.1745)*(x-0.1745)*(x-0.1745)+0.0*(x-0.1745)*(x-0.1745)+0.0*(x-0.1745)+1.3102787733078003
shape,iterativefit,down_lf,0,0.8,1.6,30.0,40.0,0.613,1.1,1.24327623844
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,-15.0,0.0,0.0
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.0,0.005,0.77874571085
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.005,0.014,-3297.41020668*(x-0.005)*(x-0.005)*(x-0.005)-193.885981426*(x-0.005)*(x-0.005)+19.1815594832*(x-0.005)+0.778745710849762
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.014,0.023,-49056.2646125*(x-0.014)*(x-0.014)*(x-0.014)+247.620400087*(x-0.014)*(x-0.014)+14.8903411373*(x-0.014)+0.9332711696624756
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.023,0.034,-18261.9113815*(x-0.023)*(x-0.023)*(x-0.023)-13.4286851535*(x-0.023)*(x-0.023)+7.42683603803*(x-0.023)+1.051579475402832
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.034,0.047,2757.48573046*(x-0.034)*(x-0.034)*(x-0.034)-54.6966073078*(x-0.034)*(x-0.034)+0.502331133185*(x-0.034)+1.1073431968688965
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.047,0.062,-40706.7894117*(x-0.047)*(x-0.047)*(x-0.047)+899.960608145*(x-0.047)*(x-0.047)+0.478264608528*(x-0.047)+1.1106879711151123
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.062,0.0795,1222.88295201*(x-0.062)*(x-0.062)*(x-0.062)-32.1006774902*(x-0.062)*(x-0.062)+0.0*(x-0.062)+1.1829676628112793
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.0795,0.1125,-67.5059989533*(x-0.0795)*(x-0.0795)*(x-0.0795)+6.07819085797*(x-0.0795)*(x-0.0795)+0.0*(x-0.0795)+1.1796907186508179
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.1125,0.173,-41.0927196604*(x-0.1125)*(x-0.1125)*(x-0.1125)+5.63182014775*(x-0.1125)*(x-0.1125)+0.180618498046*(x-0.1125)+1.1838839054107666
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.173,0.2515,-84.387873034*(x-0.173)*(x-0.173)*(x-0.173)+7.3198576898*(x-0.173)*(x-0.173)+0.410839854513*(x-0.173)+1.2063254117965698
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.2515,0.3345,44.4265887978*(x-0.2515)*(x-0.2515)*(x-0.2515)-5.53111030533*(x-0.2515)*(x-0.2515)+0.0*(x-0.2515)+1.2428616285324097
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.3345,0.693,0.77755784886*(x-0.3345)*(x-0.3345)*(x-0.3345)+0.0821765750602*(x-0.3345)*(x-0.3345)+0.0*(x-0.3345)+1.2301603555679321
shape,iterativefit,down_lf,0,1.6,2.5,30.0,40.0,0.693,1.1,1.27654802799
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,-15.0,0.0,0.0
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.0,0.002,0.761511802673
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.002,0.0055,-462432.303793*(x-0.002)*(x-0.002)*(x-0.002)+5927.32497414*(x-0.002)*(x-0.002)+10.8918141533*(x-0.002)+0.7615118026733398
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.0055,0.0085,-3723376.95478*(x-0.0055)*(x-0.0055)*(x-0.0055)+17367.2080157*(x-0.0055)*(x-0.0055)+35.3887018078*(x-0.0055)+0.8524160981178284
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.0085,0.0115,-969185.855138*(x-0.0085)*(x-0.0085)*(x-0.0085)+88.1980436801*(x-0.0085)*(x-0.0085)+39.0607721229*(x-0.0085)+1.0143558979034424
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.0115,0.0145,866360.797352*(x-0.0115)*(x-0.0115)*(x-0.0115)-4207.72218289*(x-0.0115)*(x-0.0115)+13.4219422963*(x-0.0115)+1.1061639785766602
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.0145,0.018,-2024467.35154*(x-0.0145)*(x-0.0145)*(x-0.0145)+8975.97492026*(x-0.0145)*(x-0.0145)+11.5673507275*(x-0.0145)+1.1319520473480225
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.018,0.022,614523.887634*(x-0.018)*(x-0.018)*(x-0.018)-3687.14332581*(x-0.018)*(x-0.018)+0.0*(x-0.018)+1.1955944299697876
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.022,0.026,-334011.380598*(x-0.022)*(x-0.022)*(x-0.022)+3468.82637233*(x-0.022)*(x-0.022)+0.0*(x-0.022)+1.1759296655654907
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.026,0.0305,-1313982.50548*(x-0.026)*(x-0.026)*(x-0.026)+7567.37472199*(x-0.026)*(x-0.026)+11.7180647099*(x-0.026)+1.2100541591644287
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.0305,0.037,405249.510996*(x-0.0305)*(x-0.0305)*(x-0.0305)-3951.18273222*(x-0.0305)*(x-0.0305)+0.0*(x-0.0305)+1.2962881326675415
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.037,0.0735,-2527.34442934*(x-0.037)*(x-0.037)*(x-0.037)+143.856902669*(x-0.037)*(x-0.037)+0.0*(x-0.037)+1.2406423091888428
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.0735,0.558,0.29615997029*(x-0.0735)*(x-0.0735)*(x-0.0735)-0.628433481176*(x-0.0735)*(x-0.0735)+0.400390046862*(x-0.0735)+1.3093981742858887
shape,iterativefit,down_lf,0,0.0,0.8,40.0,60.0,0.558,1.1,1.38955128193
shape,iterativefit,down_lf,0,0.8,1.6,40.0,60.0,-15.0,0.0,0.0
shape,iterativefit,down_lf,0,0.8,1.6,40.0,60.0,0.0,0.002,0.749080598354
shape,iterativefit,down_lf,0,0.8,1.6,40.0,60.0,0.002,0.0045,-1056504.29173*(x-0.002)*(x-0.002)*(x-0.002)+8545.75843225*(x-0.002)*(x-0.002)+4.2918095986*(x-0.002)+0.7490805983543396
shape,iterativefit,down_lf,0,0.8,1.6,40.0,60.0,0.0045,0.006,-7602419.24095*(x-0.0045)*(x-0.0045)*(x-0.0045)+21710.2277799*(x-0.0045)*(x-0.0045)+27.2111462898*(x-0.0045)+0.7967132329940796
